material_id,formation_energy_per_atom,error,validation_info
2HKO-2,-1.3289659981834798,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'K', 'O'], 'target_elements_found': []}"
2HKO-1,-1.3555040623207038,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'K', 'O'], 'target_elements_found': []}"
2HKS-1,-0.7822295598190537,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'K', 'S'], 'target_elements_found': []}"
2HKS-2,-0.7655106739109788,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'K', 'S'], 'target_elements_found': []}"
2BrCaH-1,-1.3776468906576005,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Br', 'Ca'], 'target_elements_found': []}"
2HMnO-1,-0.7360492148146692,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'Mn'], 'target_elements_found': []}"
2CoHS-1,-0.0082979462950228,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Co'], 'target_elements_found': []}"
2HNaTe-1,-0.3824261276906989,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Na', 'Te'], 'target_elements_found': []}"
2HNiS-1,-0.016184595778224,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Ni'], 'target_elements_found': []}"
2HLiO-1,-1.5836476720189687,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Li', 'O'], 'target_elements_found': []}"
2HLiO-2,-1.5193651531039774,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Li', 'O'], 'target_elements_found': []}"
2HMnS-1,-0.1987040809675591,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Mn'], 'target_elements_found': []}"
2HISc-1,-0.9330547207684556,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Sc', 'I'], 'target_elements_found': []}"
2HNaO-2,-1.364177783160845,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Na', 'O'], 'target_elements_found': []}"
2HNaO-1,-1.3646214208534573,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Na', 'O'], 'target_elements_found': []}"
2WH2O4-1,-1.6859137632509362,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 14, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'W'], 'target_elements_found': []}"
2MoH2O4-1,-1.56566082234148,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 14, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'Mo'], 'target_elements_found': []}"
2CoO3-1,-0.5284532278623537,Rejection reason: Connectivity issues,"{'total_atoms': 8, 'isolated_atoms': [2, 5], 'isolated_count': 2, 'neighbor_counts': [4, 4, 0, 2, 2, 0, 6, 6], 'closest_neighbor_distances': [1.9072079105493644, 1.9075506381975182, inf, 1.8975670459323377, 1.8976321635480238, inf, 1.8975670459323377, 1.8976321635480238], 'structure_elements': ['O', 'Co'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
2NiO3-1,-0.3880883375525394,Rejection reason: Connectivity issues,"{'total_atoms': 8, 'isolated_atoms': [2, 5], 'isolated_count': 2, 'neighbor_counts': [4, 4, 0, 2, 2, 0, 6, 6], 'closest_neighbor_distances': [1.9374203161804122, 1.9373844930328354, inf, 1.9918644807006405, 1.991814044256872, inf, 1.9374203161804122, 1.9373844930328354], 'structure_elements': ['O', 'Ni'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
4KO3-1,-0.6894212693990571,Rejection reason: Connectivity issues,"{'total_atoms': 16, 'isolated_atoms': [4, 5, 10, 11], 'isolated_count': 4, 'neighbor_counts': [3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 0, 0, 6, 6, 6, 6], 'closest_neighbor_distances': [2.764936567643449, 2.7649444674243884, 2.7643418815842034, 2.764339813318607, inf, inf, 2.7649445367781422, 2.76493656764345, 2.764339813318608, 2.764341884115021, inf, inf, 2.764339813318607, 2.7643418815842034, 2.764341884115021, 2.764339813318608], 'structure_elements': ['K', 'O'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
4NaO3-1,-0.6288292514274767,Rejection reason: Connectivity issues,"{'total_atoms': 16, 'isolated_atoms': [4, 5, 10, 11], 'isolated_count': 4, 'neighbor_counts': [3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 0, 0, 6, 6, 6, 6], 'closest_neighbor_distances': [2.421433794002437, 2.4215150866143094, 2.423978261996274, 2.424050578232908, inf, inf, 2.42151508661431, 2.421433794002438, 2.4240505782329076, 2.4239782619962744, inf, inf, 2.4215150866143094, 2.421433794002437, 2.421433794002438, 2.42151508661431], 'structure_elements': ['Na', 'O'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
2WH3-1,0.1293692651531017,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 8, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'W'], 'target_elements_found': []}"
2CB3-1,0.9052587440570808,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 8, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['C', 'B'], 'target_elements_found': ['B', 'C']}"
2MoH3-1,0.08583338798066,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 8, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Mo'], 'target_elements_found': []}"
2FeO3-1,-0.5762168266767214,Rejection reason: Connectivity issues,"{'total_atoms': 8, 'isolated_atoms': [2, 5], 'isolated_count': 2, 'neighbor_counts': [4, 4, 0, 2, 2, 0, 6, 6], 'closest_neighbor_distances': [1.9327899442796708, 1.9328549264778654, inf, 2.0305693725111325, 2.030606013850989, inf, 1.9327899442796708, 1.9328549264778654], 'structure_elements': ['Fe', 'O'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
1HO2Ni3F4-1,-1.327393199934498,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 10, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'F', 'O', 'Ni'], 'target_elements_found': []}"
1H2N2Sc3-1,-1.3011279545799883,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Sc', 'N'], 'target_elements_found': []}"
1B2H2Zr3-1,-0.4031020450447268,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Zr', 'B'], 'target_elements_found': ['B']}"
1B2H2V3-1,-0.1976306950173959,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'V', 'B'], 'target_elements_found': ['B']}"
1H2N2Ti3-1,-1.0843228348755949,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Ti', 'N'], 'target_elements_found': []}"
1B2H2W3-1,0.1161427110994444,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'W', 'B'], 'target_elements_found': ['B']}"
1B2H2Nb3-1,-0.3427020010827785,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Nb', 'B'], 'target_elements_found': ['B']}"
1H2N2Mn3-1,-0.0037723430950953,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Mn', 'N'], 'target_elements_found': []}"
1H2N2Ta3-1,-0.5557696835356448,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Ta', 'N'], 'target_elements_found': []}"
1C2H2Mo3-1,0.0945074922337687,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'Mo'], 'target_elements_found': ['C']}"
1C2H2Sc3-1,-0.3974907782188422,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'Sc'], 'target_elements_found': ['C']}"
1C2H2W3-1,0.2301884398523514,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'W', 'C'], 'target_elements_found': ['C']}"
1C2H2Fe3-1,0.3278221399596828,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Fe', 'C'], 'target_elements_found': ['C']}"
1H2N2V3-1,-0.6039806287230799,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'N', 'V'], 'target_elements_found': []}"
1C2H2Ta3-1,-0.3089523908967838,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'Ta'], 'target_elements_found': ['C']}"
1H2N2Mo3-1,-0.0572094998309639,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'N', 'Mo'], 'target_elements_found': []}"
1H2N2Cr3-1,-0.1585524239399264,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Cr', 'N'], 'target_elements_found': []}"
1H2N2Hf3-1,-1.035609931475393,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Hf', 'N'], 'target_elements_found': []}"
1C2H2Mn3-1,0.1387511885997706,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'Mn'], 'target_elements_found': ['C']}"
1C2H2Y3-1,-0.2812917903471442,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Y', 'C'], 'target_elements_found': ['C']}"
1B2H2Fe3-1,0.0774125817749141,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Fe', 'B'], 'target_elements_found': ['B']}"
1C2H2Zr3-1,-0.6827888902252245,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'Zr'], 'target_elements_found': ['C']}"
1H2N2W3-1,0.1665399362862863,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'W', 'N'], 'target_elements_found': []}"
1H2N2Zr3-1,-1.1240535644353022,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Zr', 'N'], 'target_elements_found': []}"
1B2H2Mn3-1,-0.0283389704396514,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Mn', 'B'], 'target_elements_found': ['B']}"
1H2N2Nb3-1,-0.658470449560043,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'N', 'Nb'], 'target_elements_found': []}"
1C2H2V3-1,-0.2342297408467562,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'V'], 'target_elements_found': ['C']}"
1B2H2Y3-1,-0.0701072672976609,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Y', 'B'], 'target_elements_found': ['B']}"
1B2H2Hf3-1,-0.3810301709614683,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Hf', 'B'], 'target_elements_found': ['B']}"
1C2H2Hf3-1,-0.6633630276906816,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Hf', 'C'], 'target_elements_found': ['C']}"
1B2H2Ti3-1,-0.3370341344639109,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Ti', 'B'], 'target_elements_found': ['B']}"
1B2H2Mo3-1,-0.0097197187320736,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Mo', 'B'], 'target_elements_found': ['B']}"
1C2H2Nb3-1,-0.3388406342089628,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'Nb'], 'target_elements_found': ['C']}"
1B2H2Sc3-1,-0.1425753239797395,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Sc', 'B'], 'target_elements_found': ['B']}"
1H2N2Y3-1,-1.1875131941250632,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Y', 'N'], 'target_elements_found': []}"
1B2H2Ta3-1,-0.3324953268934609,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Ta', 'B'], 'target_elements_found': ['B']}"
1C2H2Ti3-1,-0.6351287372885415,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 7, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'Ti'], 'target_elements_found': ['C']}"
1C2H2S2Mn3-1,0.1529534551203089,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Mn'], 'target_elements_found': ['C']}"
1B2H2S2Ta3-1,-0.4784382419973659,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'S', 'Ta', 'B'], 'target_elements_found': ['B']}"
1B2H2O2Mn3-1,-0.6309804330670153,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'O', 'Mn', 'B'], 'target_elements_found': ['B']}"
1C2H2S2Ti3-1,-0.6528511819720282,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Ti'], 'target_elements_found': ['C']}"
1C2H2S2Ti3-2,-0.6274641826866537,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Ti'], 'target_elements_found': ['C']}"
1C2H2O2Ta3-1,-0.8739851265864158,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'C', 'Ta'], 'target_elements_found': ['C']}"
1B2H2O2Ti3-1,-1.101343437262264,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'O', 'Ti', 'B'], 'target_elements_found': ['B']}"
1C2H2S2Y3-1,-0.5235968552824993,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Y', 'S', 'C'], 'target_elements_found': ['C']}"
1C2H2Te2Hf3-1,-0.2723378333957471,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Hf', 'C', 'Te'], 'target_elements_found': ['C']}"
1C2H2S2Hf3-1,-0.7389715222535808,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'Hf', 'C'], 'target_elements_found': ['C']}"
1H2N2S2Hf3-1,-0.970016203841859,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Hf', 'N'], 'target_elements_found': []}"
1C2H2O2Sc3-1,-1.1999542955628888,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'C', 'Sc'], 'target_elements_found': ['C']}"
1B2H2Se2Hf3-1,-0.4563060118142748,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Hf', 'Se', 'B'], 'target_elements_found': ['B']}"
1H2N2S2Mn3-1,0.0629270470668785,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Mn', 'N'], 'target_elements_found': []}"
1H2N2Te2Hf3-1,-0.4590642939511242,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Hf', 'Te', 'N'], 'target_elements_found': []}"
1H2N2O2Hf3-1,-1.5516105611682565,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'Hf', 'N'], 'target_elements_found': []}"
1C2H2S2Sc3-1,-0.6143395706424601,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Sc'], 'target_elements_found': ['C']}"
1C2H2Se2Zr3-1,-0.6006765137857499,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 9, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'Se', 'Zr'], 'target_elements_found': ['C']}"
